State,Year,Value
Jammu and Kashmir,2007-08,-2216.0
Manipur,2007-08,-1216.0
Meghalaya,2007-08,-188.0
Mizoram,2007-08,-131.0
Nagaland,2007-08,-424.0
Sikkim,2007-08,-351.0
Tripura,2007-08,-904.0
Uttarakhand,2007-08,-637.0
NCT Delhi,2007-08,-5142.0
Puducherry,2007-08,65.0
Andhra Pradesh,2008-09,-2067.0
Bihar,2008-09,-3435.0
Chhattisgarh,2008-09,-1049.0
Goa,2008-09,-83.0
Gujarat,2008-09,-269.0
Haryana,2008-09,-55.0
Jharkhand,2008-09,-628.0
Karnataka,2008-09,-767.0
Kerala,2008-09,3729.0
Madhya Pradesh,2008-09,-3170.0
Maharashtra,2008-09,-4263.0
Orissa,2008-09,-760.0
Punjab,2008-09,3812.0
Rajasthan,2008-09,283.0
Tamil Nadu,2008-09,-8.0
Uttar Pradesh,2008-09,-4106.0
West Bengal,2008-09,12678.0
Arunachal Pradesh,2008-09,-770.0
Assam,2008-09,-1886.0
Himachal Pradesh,2008-09,-331.0
Jammu and Kashmir,2008-09,-3364.0
Manipur,2008-09,-1128.0
Meghalaya,2008-09,-522.0
Mizoram,2008-09,-239.0
Nagaland,2008-09,-368.0
Sikkim,2008-09,-592.0
Tripura,2008-09,-743.0
Uttarakhand,2008-09,-600.0
NCT Delhi,2008-09,-3612.0
Puducherry,2008-09,714.0
Andhra Pradesh,2009-10,-2407.0
Bihar,2009-10,-6122.0
Chhattisgarh,2009-10,-806.0
Goa,2009-10,348.0
Gujarat,2009-10,3913.0
Haryana,2009-10,3384.0
Jharkhand,2009-10,277.0
Karnataka,2009-10,-1151.0
Kerala,2009-10,3008.0
Madhya Pradesh,2009-10,-1699.0
Maharashtra,2009-10,7123.0
Orissa,2009-10,2369.0
Punjab,2009-10,6234.0
Rajasthan,2009-10,1409.0
Tamil Nadu,2009-10,1024.0
Uttar Pradesh,2009-10,-1573.0
West Bengal,2009-10,17940.0
Arunachal Pradesh,2009-10,350.0
Assam,2009-10,6206.0
Himachal Pradesh,2009-10,-257.0
Jammu and Kashmir,2009-10,-4636.0
Manipur,2009-10,-949.0
Meghalaya,2009-10,-218.0
Mizoram,2009-10,-178.0
Nagaland,2009-10,-740.0
Sikkim,2009-10,-422.0
Tripura,2009-10,-347.0
Uttarakhand,2009-10,213.0
NCT Delhi,2009-10,-5396.0
Puducherry,2009-10,127.0
