Exp_Category,State,Year,Value
Aggregate_expenditure,Sikkim,2001-02,1909.0
Aggregate_expenditure,Tripura,2001-02,2466.0
Aggregate_expenditure,Uttarakhand,2001-02,3298.0
Aggregate_expenditure,NCT Delhi,2001-02,8631.0
Aggregate_expenditure,Puducherry,2001-02,2987.4
Aggregate_expenditure,Andhra Pradesh,2002-03,34373.0
Aggregate_expenditure,Bihar,2002-03,17752.0
Aggregate_expenditure,Chhattisgarh,2002-03,6822.0
Aggregate_expenditure,Goa,2002-03,2401.0
Aggregate_expenditure,Gujarat,2002-03,26921.0
Aggregate_expenditure,Haryana,2002-03,10582.0
Aggregate_expenditure,Jharkhand,2002-03,9809.0
Aggregate_expenditure,Karnataka,2002-03,24074.0
Aggregate_expenditure,Kerala,2002-03,16967.0
Aggregate_expenditure,Madhya Pradesh,2002-03,18989.0
Aggregate_expenditure,Maharashtra,2002-03,47217.0
Aggregate_expenditure,Orissa,2002-03,13267.0
Aggregate_expenditure,Punjab,2002-03,17337.0
Aggregate_expenditure,Rajasthan,2002-03,21542.0
Aggregate_expenditure,Tamil Nadu,2002-03,30156.0
Aggregate_expenditure,Uttar Pradesh,2002-03,42086.0
Aggregate_expenditure,West Bengal,2002-03,27716.0
Aggregate_expenditure,Arunachal Pradesh,2002-03,1363.0
Aggregate_expenditure,Assam,2002-03,8936.0
Aggregate_expenditure,Himachal Pradesh,2002-03,6616.0
Aggregate_expenditure,Jammu and Kashmir,2002-03,8738.0
Aggregate_expenditure,Manipur,2002-03,2157.0
Aggregate_expenditure,Meghalaya,2002-03,1589.0
Aggregate_expenditure,Mizoram,2002-03,1405.0
Aggregate_expenditure,Nagaland,2002-03,1917.0
Aggregate_expenditure,Sikkim,2002-03,2132.0
Aggregate_expenditure,Tripura,2002-03,2537.0
Aggregate_expenditure,Uttarakhand,2002-03,4848.0
Aggregate_expenditure,NCT Delhi,2002-03,10214.0
Aggregate_expenditure,Puducherry,2002-03,2987.4
Aggregate_expenditure,Andhra Pradesh,2003-04,40120.0
Aggregate_expenditure,Bihar,2003-04,19134.0
Aggregate_expenditure,Chhattisgarh,2003-04,8951.0
Aggregate_expenditure,Goa,2003-04,2416.0
Aggregate_expenditure,Gujarat,2003-04,32986.0
Aggregate_expenditure,Haryana,2003-04,15122.0
Aggregate_expenditure,Jharkhand,2003-04,9738.0
Aggregate_expenditure,Karnataka,2003-04,29267.0
Aggregate_expenditure,Kerala,2003-04,19769.0
Aggregate_expenditure,Madhya Pradesh,2003-04,23923.0
Aggregate_expenditure,Maharashtra,2003-04,61034.0
Aggregate_expenditure,Orissa,2003-04,15565.0
Aggregate_expenditure,Punjab,2003-04,20335.0
Aggregate_expenditure,Rajasthan,2003-04,25869.0
Aggregate_expenditure,Tamil Nadu,2003-04,33765.0
Aggregate_expenditure,Uttar Pradesh,2003-04,69441.0
Aggregate_expenditure,West Bengal,2003-04,38421.0
Aggregate_expenditure,Arunachal Pradesh,2003-04,2192.0
Aggregate_expenditure,Assam,2003-04,10596.0
Aggregate_expenditure,Himachal Pradesh,2003-04,8096.0
Aggregate_expenditure,Jammu and Kashmir,2003-04,8817.0
Aggregate_expenditure,Manipur,2003-04,2320.0
Aggregate_expenditure,Meghalaya,2003-04,1770.0
Aggregate_expenditure,Mizoram,2003-04,1826.0
Aggregate_expenditure,Nagaland,2003-04,2384.0
Aggregate_expenditure,Sikkim,2003-04,1477.0
Aggregate_expenditure,Tripura,2003-04,2764.0
Aggregate_expenditure,Uttarakhand,2003-04,6206.0
Aggregate_expenditure,NCT Delhi,2003-04,11720.0
Aggregate_expenditure,Puducherry,2003-04,2987.4
Aggregate_expenditure,Andhra Pradesh,2004-05,47153.0
Aggregate_expenditure,Bihar,2004-05,20055.0
Aggregate_expenditure,Chhattisgarh,2004-05,9647.0
Aggregate_expenditure,Goa,2004-05,2541.0
Aggregate_expenditure,Gujarat,2004-05,34900.0
Aggregate_expenditure,Haryana,2004-05,14442.0
Aggregate_expenditure,Jharkhand,2004-05,11635.0
Aggregate_expenditure,Karnataka,2004-05,34246.0
Aggregate_expenditure,Kerala,2004-05,20276.0
Aggregate_expenditure,Madhya Pradesh,2004-05,29413.0
Aggregate_expenditure,Maharashtra,2004-05,72668.0
Aggregate_expenditure,Orissa,2004-05,15886.0
Aggregate_expenditure,Punjab,2004-05,20994.0
Aggregate_expenditure,Rajasthan,2004-05,28907.0
Aggregate_expenditure,Tamil Nadu,2004-05,41780.0
Aggregate_expenditure,Uttar Pradesh,2004-05,59124.0
Aggregate_expenditure,West Bengal,2004-05,33494.0
Aggregate_expenditure,Arunachal Pradesh,2004-05,2085.0
Aggregate_expenditure,Assam,2004-05,14745.0
Aggregate_expenditure,Himachal Pradesh,2004-05,8034.0
Aggregate_expenditure,Jammu and Kashmir,2004-05,11127.0
Aggregate_expenditure,Manipur,2004-05,2600.0
Aggregate_expenditure,Meghalaya,2004-05,2070.0
Aggregate_expenditure,Mizoram,2004-05,1817.0
Aggregate_expenditure,Nagaland,2004-05,2276.0
Aggregate_expenditure,Sikkim,2004-05,2161.0
Aggregate_expenditure,Tripura,2004-05,2984.0
Aggregate_expenditure,Uttarakhand,2004-05,6366.0
Aggregate_expenditure,NCT Delhi,2004-05,12875.0
Aggregate_expenditure,Puducherry,2004-05,2987.4
Aggregate_expenditure,Andhra Pradesh,2005-06,48306.0
Aggregate_expenditure,Bihar,2005-06,22568.0
Aggregate_expenditure,Chhattisgarh,2005-06,9725.0
Aggregate_expenditure,Goa,2005-06,2849.0
Aggregate_expenditure,Gujarat,2005-06,34235.0
Aggregate_expenditure,Haryana,2005-06,14830.0
Aggregate_expenditure,Jharkhand,2005-06,13417.0
Aggregate_expenditure,Karnataka,2005-06,34973.0
Aggregate_expenditure,Kerala,2005-06,21115.0
Aggregate_expenditure,Madhya Pradesh,2005-06,28975.0
Aggregate_expenditure,Maharashtra,2005-06,68677.0
Aggregate_expenditure,Orissa,2005-06,15746.0
Aggregate_expenditure,Punjab,2005-06,20453.0
Aggregate_expenditure,Rajasthan,2005-06,27220.0
Aggregate_expenditure,Tamil Nadu,2005-06,38744.0
Aggregate_expenditure,Uttar Pradesh,2005-06,59839.0
Aggregate_expenditure,West Bengal,2005-06,40587.0
Aggregate_expenditure,Arunachal Pradesh,2005-06,2437.0
Aggregate_expenditure,Assam,2005-06,12088.0
Aggregate_expenditure,Himachal Pradesh,2005-06,8587.0
Aggregate_expenditure,Jammu and Kashmir,2005-06,13467.0
Aggregate_expenditure,Manipur,2005-06,2743.0
Aggregate_expenditure,Meghalaya,2005-06,2008.0
Aggregate_expenditure,Mizoram,2005-06,2172.0
Aggregate_expenditure,Nagaland,2005-06,2809.0
Aggregate_expenditure,Sikkim,2005-06,2146.0
Aggregate_expenditure,Tripura,2005-06,3301.0
Aggregate_expenditure,Uttarakhand,2005-06,7664.0
Aggregate_expenditure,NCT Delhi,2005-06,11142.0
Aggregate_expenditure,Puducherry,2005-06,2173.0
Aggregate_expenditure,Andhra Pradesh,2006-07,56648.0
Aggregate_expenditure,Bihar,2006-07,27136.0
Aggregate_expenditure,Chhattisgarh,2006-07,11991.0
Aggregate_expenditure,Goa,2006-07,3176.0
Aggregate_expenditure,Gujarat,2006-07,39200.0
Aggregate_expenditure,Haryana,2006-07,19638.0
Aggregate_expenditure,Jharkhand,2006-07,15726.0
Aggregate_expenditure,Karnataka,2006-07,44085.0
Aggregate_expenditure,Kerala,2006-07,23159.0
Aggregate_expenditure,Madhya Pradesh,2006-07,30217.0
Aggregate_expenditure,Maharashtra,2006-07,75841.0
Aggregate_expenditure,Orissa,2006-07,19346.0
Aggregate_expenditure,Punjab,2006-07,26297.0
Aggregate_expenditure,Rajasthan,2006-07,31856.0
Aggregate_expenditure,Tamil Nadu,2006-07,51147.0
Aggregate_expenditure,Uttar Pradesh,2006-07,74983.0
Aggregate_expenditure,West Bengal,2006-07,41203.0
Aggregate_expenditure,Arunachal Pradesh,2006-07,2786.0
Aggregate_expenditure,Assam,2006-07,13485.0
Aggregate_expenditure,Himachal Pradesh,2006-07,10091.0
Aggregate_expenditure,Jammu and Kashmir,2006-07,13873.0
Aggregate_expenditure,Manipur,2006-07,3626.0
Aggregate_expenditure,Meghalaya,2006-07,2320.0
Aggregate_expenditure,Mizoram,2006-07,2295.0
Aggregate_expenditure,Nagaland,2006-07,3085.0
Aggregate_expenditure,Sikkim,2006-07,2253.0
Aggregate_expenditure,Tripura,2006-07,3301.0
Aggregate_expenditure,Uttarakhand,2006-07,8516.0
Aggregate_expenditure,NCT Delhi,2006-07,12966.0
Aggregate_expenditure,Puducherry,2006-07,2387.0
Aggregate_expenditure,Andhra Pradesh,2007-08,74875.0
Aggregate_expenditure,Bihar,2007-08,31573.0
Aggregate_expenditure,Chhattisgarh,2007-08,15029.0
Aggregate_expenditure,Goa,2007-08,3559.0
Aggregate_expenditure,Gujarat,2007-08,42681.0
Aggregate_expenditure,Haryana,2007-08,22079.0
Aggregate_expenditure,Jharkhand,2007-08,18360.0
Aggregate_expenditure,Karnataka,2007-08,48031.0
Aggregate_expenditure,Kerala,2007-08,28692.0
Aggregate_expenditure,Madhya Pradesh,2007-08,35265.0
Aggregate_expenditure,Maharashtra,2007-08,80240.0
Aggregate_expenditure,Orissa,2007-08,22844.0
Aggregate_expenditure,Punjab,2007-08,26519.0
Aggregate_expenditure,Rajasthan,2007-08,37757.0
Aggregate_expenditure,Tamil Nadu,2007-08,55748.0
Aggregate_expenditure,Uttar Pradesh,2007-08,87304.0
Aggregate_expenditure,West Bengal,2007-08,46644.0
Aggregate_expenditure,Arunachal Pradesh,2007-08,3068.0
Aggregate_expenditure,Assam,2007-08,15150.0
Aggregate_expenditure,Himachal Pradesh,2007-08,10614.0
Aggregate_expenditure,Jammu and Kashmir,2007-08,17046.0
Aggregate_expenditure,Manipur,2007-08,3720.0
Aggregate_expenditure,Meghalaya,2007-08,2771.0
Aggregate_expenditure,Mizoram,2007-08,2559.0
Aggregate_expenditure,Nagaland,2007-08,3563.0
Aggregate_expenditure,Sikkim,2007-08,2820.0
Aggregate_expenditure,Tripura,2007-08,3835.0
Aggregate_expenditure,Uttarakhand,2007-08,9975.0
Aggregate_expenditure,NCT Delhi,2007-08,18160.0
Aggregate_expenditure,Puducherry,2007-08,2588.0
Aggregate_expenditure,Andhra Pradesh,2008-09,90228.0
Aggregate_expenditure,Bihar,2008-09,45508.0
Aggregate_expenditure,Chhattisgarh,2008-09,20234.0
Aggregate_expenditure,Goa,2008-09,4881.0
Aggregate_expenditure,Gujarat,2008-09,52800.0
Aggregate_expenditure,Haryana,2008-09,26826.0
Aggregate_expenditure,Jharkhand,2008-09,20641.0
Aggregate_expenditure,Karnataka,2008-09,54178.0
Aggregate_expenditure,Kerala,2008-09,32990.0
Aggregate_expenditure,Madhya Pradesh,2008-09,42239.0
Aggregate_expenditure,Maharashtra,2008-09,102557.0
Aggregate_expenditure,Orissa,2008-09,31375.0
Aggregate_expenditure,Punjab,2008-09,32812.0
Aggregate_expenditure,Rajasthan,2008-09,43459.0
Aggregate_expenditure,Tamil Nadu,2008-09,68297.0
Aggregate_expenditure,Uttar Pradesh,2008-09,109185.0
Aggregate_expenditure,West Bengal,2008-09,63608.0
Aggregate_expenditure,Arunachal Pradesh,2008-09,4874.0
Aggregate_expenditure,Assam,2008-09,26389.0
Aggregate_expenditure,Himachal Pradesh,2008-09,12931.0
Aggregate_expenditure,Jammu and Kashmir,2008-09,18750.0
Aggregate_expenditure,Manipur,2008-09,4742.0
Aggregate_expenditure,Meghalaya,2008-09,3973.0
Aggregate_expenditure,Mizoram,2008-09,3199.0
Aggregate_expenditure,Nagaland,2008-09,4389.0
Aggregate_expenditure,Sikkim,2008-09,3395.0
Aggregate_expenditure,Tripura,2008-09,5122.0
Aggregate_expenditure,Uttarakhand,2008-09,10841.0
Aggregate_expenditure,NCT Delhi,2008-09,21118.0
Aggregate_expenditure,Puducherry,2008-09,3681.0
Aggregate_expenditure,Andhra Pradesh,2009-10,100990.0
Aggregate_expenditure,Bihar,2009-10,47446.0
Aggregate_expenditure,Chhattisgarh,2009-10,22820.0
Aggregate_expenditure,Goa,2009-10,5719.0
Aggregate_expenditure,Gujarat,2009-10,57417.0
Aggregate_expenditure,Haryana,2009-10,32445.0
Aggregate_expenditure,Jharkhand,2009-10,22992.0
Aggregate_expenditure,Karnataka,2009-10,61064.0
Aggregate_expenditure,Kerala,2009-10,36031.0
Aggregate_expenditure,Madhya Pradesh,2009-10,48735.0
Aggregate_expenditure,Maharashtra,2009-10,119762.0
Aggregate_expenditure,Orissa,2009-10,32798.0
Aggregate_expenditure,Punjab,2009-10,35684.0
Aggregate_expenditure,Rajasthan,2009-10,49737.0
Aggregate_expenditure,Tamil Nadu,2009-10,73628.0
Aggregate_expenditure,Uttar Pradesh,2009-10,121597.0
Aggregate_expenditure,West Bengal,2009-10,70922.0
Aggregate_expenditure,Arunachal Pradesh,2009-10,4571.0
Aggregate_expenditure,Assam,2009-10,34936.0
Aggregate_expenditure,Himachal Pradesh,2009-10,13075.0
Aggregate_expenditure,Jammu and Kashmir,2009-10,22378.0
Aggregate_expenditure,Manipur,2009-10,4529.0
Aggregate_expenditure,Meghalaya,2009-10,4582.0
Aggregate_expenditure,Mizoram,2009-10,3487.0
Aggregate_expenditure,Nagaland,2009-10,4777.0
Aggregate_expenditure,Sikkim,2009-10,3533.0
Aggregate_expenditure,Tripura,2009-10,6084.0
Aggregate_expenditure,Uttarakhand,2009-10,14037.0
Aggregate_expenditure,NCT Delhi,2009-10,23043.0
Aggregate_expenditure,Puducherry,2009-10,4108.0
Own_tax_revenue,Andhra Pradesh,1980-81,582.0
Own_tax_revenue,Bihar,1980-81,277.0
Own_tax_revenue,Chhattisgarh,1980-81,3896.0
Own_tax_revenue,Goa,1980-81,556.5416666666666
Own_tax_revenue,Gujarat,1980-81,531.0
Own_tax_revenue,Haryana,1980-81,234.0
Own_tax_revenue,Jharkhand,1980-81,3304.0
Own_tax_revenue,Karnataka,1980-81,475.0
Own_tax_revenue,Kerala,1980-81,337.0
Own_tax_revenue,Madhya Pradesh,1980-81,386.0
Own_tax_revenue,Maharashtra,1980-81,1130.0
Own_tax_revenue,Orissa,1980-81,132.0
Own_tax_revenue,Punjab,1980-81,349.0
Own_tax_revenue,Rajasthan,1980-81,230.0
Own_tax_revenue,Tamil Nadu,1980-81,639.0
Own_tax_revenue,Uttar Pradesh,1980-81,645.0
Own_tax_revenue,West Bengal,1980-81,514.0
Own_tax_revenue,Arunachal Pradesh,1980-81,29.625
Own_tax_revenue,Assam,1980-81,66.0
Own_tax_revenue,Himachal Pradesh,1980-81,34.0
Own_tax_revenue,Jammu and Kashmir,1980-81,38.0
Own_tax_revenue,Manipur,1980-81,3.0
Own_tax_revenue,Meghalaya,1980-81,5.0
Own_tax_revenue,Mizoram,1980-81,25.833333333333332
Own_tax_revenue,Nagaland,1980-81,4.0
Own_tax_revenue,Sikkim,1980-81,3.0
Own_tax_revenue,Tripura,1980-81,4.0
Own_tax_revenue,Uttarakhand,1980-81,1850.3
Own_tax_revenue,NCT Delhi,1980-81,5943.705882352941
Own_tax_revenue,Puducherry,1980-81,666.8
Own_tax_revenue,Andhra Pradesh,1981-82,703.0
Own_tax_revenue,Bihar,1981-82,338.0
Own_tax_revenue,Chhattisgarh,1981-82,3896.0
Own_tax_revenue,Goa,1981-82,556.5416666666666
Own_tax_revenue,Gujarat,1981-82,661.0
Own_tax_revenue,Haryana,1981-82,291.0
Own_tax_revenue,Jharkhand,1981-82,3304.0
Own_tax_revenue,Karnataka,1981-82,607.0
Own_tax_revenue,Kerala,1981-82,374.0
Own_tax_revenue,Madhya Pradesh,1981-82,476.0
Own_tax_revenue,Maharashtra,1981-82,1384.0
Own_tax_revenue,Orissa,1981-82,160.0
Own_tax_revenue,Punjab,1981-82,432.0
Own_tax_revenue,Rajasthan,1981-82,312.0
Own_tax_revenue,Tamil Nadu,1981-82,842.0
Own_tax_revenue,Uttar Pradesh,1981-82,823.0
Own_tax_revenue,West Bengal,1981-82,616.0
Own_tax_revenue,Arunachal Pradesh,1981-82,29.625
Own_tax_revenue,Assam,1981-82,90.0
Own_tax_revenue,Himachal Pradesh,1981-82,42.0
Own_tax_revenue,Jammu and Kashmir,1981-82,60.0
Own_tax_revenue,Manipur,1981-82,4.0
Own_tax_revenue,Meghalaya,1981-82,6.0
Own_tax_revenue,Mizoram,1981-82,25.833333333333332
Own_tax_revenue,Nagaland,1981-82,6.0
Own_tax_revenue,Sikkim,1981-82,3.0
Own_tax_revenue,Tripura,1981-82,5.0
Own_tax_revenue,Uttarakhand,1981-82,1850.3
Own_tax_revenue,NCT Delhi,1981-82,5943.705882352941
Own_tax_revenue,Puducherry,1981-82,666.8
Own_tax_revenue,Andhra Pradesh,1982-83,808.0
Own_tax_revenue,Bihar,1982-83,382.0
Own_tax_revenue,Chhattisgarh,1982-83,3896.0
Own_tax_revenue,Goa,1982-83,556.5416666666666
Own_tax_revenue,Gujarat,1982-83,763.0
Own_tax_revenue,Haryana,1982-83,337.0
Own_tax_revenue,Jharkhand,1982-83,3304.0
Own_tax_revenue,Karnataka,1982-83,674.0
Own_tax_revenue,Kerala,1982-83,438.0
Own_tax_revenue,Madhya Pradesh,1982-83,558.0
Own_tax_revenue,Maharashtra,1982-83,1648.0
Own_tax_revenue,Orissa,1982-83,174.0
Own_tax_revenue,Punjab,1982-83,491.0
Own_tax_revenue,Rajasthan,1982-83,390.0
Own_tax_revenue,Tamil Nadu,1982-83,1012.0
Own_tax_revenue,Uttar Pradesh,1982-83,929.0
Own_tax_revenue,West Bengal,1982-83,638.0
Own_tax_revenue,Arunachal Pradesh,1982-83,29.625
Own_tax_revenue,Assam,1982-83,108.0
Own_tax_revenue,Himachal Pradesh,1982-83,48.0
Own_tax_revenue,Jammu and Kashmir,1982-83,62.0
Own_tax_revenue,Manipur,1982-83,4.0
Own_tax_revenue,Meghalaya,1982-83,7.0
Own_tax_revenue,Mizoram,1982-83,25.833333333333332
Own_tax_revenue,Nagaland,1982-83,7.0
Own_tax_revenue,Sikkim,1982-83,3.0
Own_tax_revenue,Tripura,1982-83,6.0
Own_tax_revenue,Uttarakhand,1982-83,1850.3
Own_tax_revenue,NCT Delhi,1982-83,5943.705882352941
Own_tax_revenue,Puducherry,1982-83,666.8
Own_tax_revenue,Andhra Pradesh,1983-84,965.0
Own_tax_revenue,Bihar,1983-84,442.0
Own_tax_revenue,Chhattisgarh,1983-84,3896.0
Own_tax_revenue,Goa,1983-84,556.5416666666666
Own_tax_revenue,Gujarat,1983-84,879.0
Own_tax_revenue,Haryana,1983-84,366.0
Own_tax_revenue,Jharkhand,1983-84,3304.0
Own_tax_revenue,Karnataka,1983-84,760.0
Own_tax_revenue,Kerala,1983-84,487.0
Own_tax_revenue,Madhya Pradesh,1983-84,643.0
Own_tax_revenue,Maharashtra,1983-84,1823.0
Own_tax_revenue,Orissa,1983-84,201.0
Own_tax_revenue,Punjab,1983-84,544.0
Own_tax_revenue,Rajasthan,1983-84,441.0
Own_tax_revenue,Tamil Nadu,1983-84,1145.0
Own_tax_revenue,Uttar Pradesh,1983-84,992.0
Own_tax_revenue,West Bengal,1983-84,769.0
Own_tax_revenue,Arunachal Pradesh,1983-84,29.625
Own_tax_revenue,Assam,1983-84,136.0
Own_tax_revenue,Himachal Pradesh,1983-84,54.0
Own_tax_revenue,Jammu and Kashmir,1983-84,71.0
Own_tax_revenue,Manipur,1983-84,5.0
Own_tax_revenue,Meghalaya,1983-84,10.0
Own_tax_revenue,Mizoram,1983-84,25.833333333333332
Own_tax_revenue,Nagaland,1983-84,10.0
Own_tax_revenue,Sikkim,1983-84,4.0
Own_tax_revenue,Tripura,1983-84,8.0
Own_tax_revenue,Uttarakhand,1983-84,1850.3
Own_tax_revenue,NCT Delhi,1983-84,5943.705882352941
Own_tax_revenue,Puducherry,1983-84,666.8
Own_tax_revenue,Andhra Pradesh,1984-85,1174.0
Own_tax_revenue,Bihar,1984-85,464.0
Own_tax_revenue,Chhattisgarh,1984-85,3896.0
Own_tax_revenue,Goa,1984-85,556.5416666666666
Own_tax_revenue,Gujarat,1984-85,980.0
Own_tax_revenue,Haryana,1984-85,406.0
Own_tax_revenue,Jharkhand,1984-85,3304.0
Own_tax_revenue,Karnataka,1984-85,909.0
Own_tax_revenue,Kerala,1984-85,622.0
Own_tax_revenue,Madhya Pradesh,1984-85,713.0
Own_tax_revenue,Maharashtra,1984-85,1966.0
Own_tax_revenue,Orissa,1984-85,228.0
Own_tax_revenue,Punjab,1984-85,567.0
Own_tax_revenue,Rajasthan,1984-85,487.0
Own_tax_revenue,Tamil Nadu,1984-85,1298.0
Own_tax_revenue,Uttar Pradesh,1984-85,1140.0
Own_tax_revenue,West Bengal,1984-85,937.0
Own_tax_revenue,Arunachal Pradesh,1984-85,29.625
Own_tax_revenue,Assam,1984-85,189.0
Own_tax_revenue,Himachal Pradesh,1984-85,61.0
Own_tax_revenue,Jammu and Kashmir,1984-85,79.0
Own_tax_revenue,Manipur,1984-85,6.0
Own_tax_revenue,Meghalaya,1984-85,12.0
Own_tax_revenue,Mizoram,1984-85,25.833333333333332
Own_tax_revenue,Nagaland,1984-85,9.0
Own_tax_revenue,Sikkim,1984-85,5.0
Own_tax_revenue,Tripura,1984-85,8.0
Own_tax_revenue,Uttarakhand,1984-85,1850.3
Own_tax_revenue,NCT Delhi,1984-85,5943.705882352941
Own_tax_revenue,Puducherry,1984-85,666.8
Own_tax_revenue,Andhra Pradesh,1985-86,1439.0
Own_tax_revenue,Bihar,1985-86,576.0
Own_tax_revenue,Chhattisgarh,1985-86,3896.0
Own_tax_revenue,Goa,1985-86,556.5416666666666
Own_tax_revenue,Gujarat,1985-86,1075.0
Own_tax_revenue,Haryana,1985-86,502.0
Own_tax_revenue,Jharkhand,1985-86,3304.0
Own_tax_revenue,Karnataka,1985-86,1076.0
Own_tax_revenue,Kerala,1985-86,731.0
Own_tax_revenue,Madhya Pradesh,1985-86,831.0
Own_tax_revenue,Maharashtra,1985-86,2377.0
Own_tax_revenue,Orissa,1985-86,286.0
Own_tax_revenue,Punjab,1985-86,670.0
Own_tax_revenue,Rajasthan,1985-86,566.0
Own_tax_revenue,Tamil Nadu,1985-86,1548.0
Own_tax_revenue,Uttar Pradesh,1985-86,1291.0
Own_tax_revenue,West Bengal,1985-86,1124.0
Own_tax_revenue,Arunachal Pradesh,1985-86,29.625
Own_tax_revenue,Assam,1985-86,235.0
Own_tax_revenue,Himachal Pradesh,1985-86,74.0
Own_tax_revenue,Jammu and Kashmir,1985-86,104.0
Own_tax_revenue,Manipur,1985-86,7.0
Own_tax_revenue,Meghalaya,1985-86,15.0
Own_tax_revenue,Mizoram,1985-86,2.0
Own_tax_revenue,Nagaland,1985-86,10.0
Own_tax_revenue,Sikkim,1985-86,6.0
Own_tax_revenue,Tripura,1985-86,10.0
Own_tax_revenue,Uttarakhand,1985-86,1850.3
Own_tax_revenue,NCT Delhi,1985-86,5943.705882352941
Own_tax_revenue,Puducherry,1985-86,666.8
Own_tax_revenue,Andhra Pradesh,1986-87,1559.0
Own_tax_revenue,Bihar,1986-87,659.0
Own_tax_revenue,Chhattisgarh,1986-87,3896.0
Own_tax_revenue,Goa,1986-87,61.0
Own_tax_revenue,Gujarat,1986-87,1264.0
Own_tax_revenue,Haryana,1986-87,566.0
Own_tax_revenue,Jharkhand,1986-87,3304.0
Own_tax_revenue,Karnataka,1986-87,1206.0
Own_tax_revenue,Kerala,1986-87,814.0
Own_tax_revenue,Madhya Pradesh,1986-87,974.0
Own_tax_revenue,Maharashtra,1986-87,2792.0
Own_tax_revenue,Orissa,1986-87,338.0
Own_tax_revenue,Punjab,1986-87,803.0
Own_tax_revenue,Rajasthan,1986-87,656.0
Own_tax_revenue,Tamil Nadu,1986-87,1757.0
Own_tax_revenue,Uttar Pradesh,1986-87,1529.0
Own_tax_revenue,West Bengal,1986-87,1219.0
Own_tax_revenue,Arunachal Pradesh,1986-87,2.0
Own_tax_revenue,Assam,1986-87,245.0
Own_tax_revenue,Himachal Pradesh,1986-87,92.0
Own_tax_revenue,Jammu and Kashmir,1986-87,118.0
Own_tax_revenue,Manipur,1986-87,9.0
Own_tax_revenue,Meghalaya,1986-87,18.0
Own_tax_revenue,Mizoram,1986-87,25.833333333333332
Own_tax_revenue,Nagaland,1986-87,13.0
Own_tax_revenue,Sikkim,1986-87,7.0
Own_tax_revenue,Tripura,1986-87,12.0
Own_tax_revenue,Uttarakhand,1986-87,1850.3
Own_tax_revenue,NCT Delhi,1986-87,5943.705882352941
Own_tax_revenue,Puducherry,1986-87,666.8
Own_tax_revenue,Andhra Pradesh,1987-88,1819.0
Own_tax_revenue,Bihar,1987-88,761.0
Own_tax_revenue,Chhattisgarh,1987-88,3896.0
Own_tax_revenue,Goa,1987-88,52.0
Own_tax_revenue,Gujarat,1987-88,1526.0
Own_tax_revenue,Haryana,1987-88,664.0
Own_tax_revenue,Jharkhand,1987-88,3304.0
Own_tax_revenue,Karnataka,1987-88,1415.0
Own_tax_revenue,Kerala,1987-88,925.0
Own_tax_revenue,Madhya Pradesh,1987-88,1115.0
Own_tax_revenue,Maharashtra,1987-88,3219.0
Own_tax_revenue,Orissa,1987-88,387.0
Own_tax_revenue,Punjab,1987-88,916.0
Own_tax_revenue,Rajasthan,1987-88,773.0
Own_tax_revenue,Tamil Nadu,1987-88,1762.0
Own_tax_revenue,Uttar Pradesh,1987-88,1989.0
Own_tax_revenue,West Bengal,1987-88,1449.0
Own_tax_revenue,Arunachal Pradesh,1987-88,2.0
Own_tax_revenue,Assam,1987-88,249.0
Own_tax_revenue,Himachal Pradesh,1987-88,103.0
Own_tax_revenue,Jammu and Kashmir,1987-88,123.0
Own_tax_revenue,Manipur,1987-88,12.0
Own_tax_revenue,Meghalaya,1987-88,20.0
Own_tax_revenue,Mizoram,1987-88,4.0
Own_tax_revenue,Nagaland,1987-88,15.0
Own_tax_revenue,Sikkim,1987-88,11.0
Own_tax_revenue,Tripura,1987-88,14.0
Own_tax_revenue,Uttarakhand,1987-88,1850.3
Own_tax_revenue,NCT Delhi,1987-88,5943.705882352941
Own_tax_revenue,Puducherry,1987-88,666.8
Own_tax_revenue,Andhra Pradesh,1988-89,2122.0
Own_tax_revenue,Bihar,1988-89,831.0
Own_tax_revenue,Chhattisgarh,1988-89,3896.0
Own_tax_revenue,Goa,1988-89,62.0
Own_tax_revenue,Gujarat,1988-89,1871.0
Own_tax_revenue,Haryana,1988-89,795.0
Own_tax_revenue,Jharkhand,1988-89,3304.0
Own_tax_revenue,Karnataka,1988-89,1699.0
Own_tax_revenue,Kerala,1988-89,1066.0
Own_tax_revenue,Madhya Pradesh,1988-89,1338.0
Own_tax_revenue,Maharashtra,1988-89,3823.0
Own_tax_revenue,Orissa,1988-89,443.0
Own_tax_revenue,Punjab,1988-89,1041.0
Own_tax_revenue,Rajasthan,1988-89,893.0
Own_tax_revenue,Tamil Nadu,1988-89,1994.0
Own_tax_revenue,Uttar Pradesh,1988-89,2066.0
Own_tax_revenue,West Bengal,1988-89,1735.0
Own_tax_revenue,Arunachal Pradesh,1988-89,2.0
Own_tax_revenue,Assam,1988-89,279.0
Own_tax_revenue,Himachal Pradesh,1988-89,118.0
Own_tax_revenue,Jammu and Kashmir,1988-89,138.0
Own_tax_revenue,Manipur,1988-89,12.0
Own_tax_revenue,Meghalaya,1988-89,28.0
Own_tax_revenue,Mizoram,1988-89,2.0
Own_tax_revenue,Nagaland,1988-89,16.0
Own_tax_revenue,Sikkim,1988-89,11.0
Own_tax_revenue,Tripura,1988-89,18.0
Own_tax_revenue,Uttarakhand,1988-89,1850.3
